target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q9IP65_WT		0:4	Number of points 4 < 30										
P30939_WT		15:4	Not enough data in minority class of the training set for all 5 folds										
P50406_WT	Mean	-		0.6523632145176939	0.898319851702056	0.7943409650258622	0.6246947082767977	0.9639872217749266	0.8091420051663458	0.9146260429924931	0.7038539910223246	0.07588199997291206	0.924118000027088
P50406_WT	SD	-		0.03937832686095442	0.011588404069360651	0.018545461386370143	0.034878352829979475	0.011728349140109888	0.0485298008427212	0.007293014843918891	0.03267716172342399	0.01573035071038973	0.01573035071038974
P50406_WT	Test set	885:337		0.3600817669424199	0.7561374795417348	0.6699458498885145	0.47774480712166173	0.8621468926553673	0.568904593639576	0.8125665601703941	0.5193548387096775	0.24602927123673488	0.7539707287632651
P20309_WT	Fold 1	143:49		0.5655628608707617	0.84375	0.7609533323819038	0.5918367346938775	0.9300699300699301	0.7435897435897436	0.869281045751634	0.6590909090909091	0.12444698158983872	0.8755530184101613
P20309_WT	Fold 2	143:48		0.5880749319042072	0.8534031413612565	0.7706148018648018	0.6041666666666666	0.9370629370629371	0.7631578947368421	0.8758169934640523	0.6744186046511628	0.12164918414918416	0.8783508158508159
P20309_WT	Fold 3	143:48		0.6127260378048343	0.8638743455497382	0.7637674825174825	0.5625	0.965034965034965	0.84375	0.8679245283018868	0.675	0.07167832167832167	0.9283216783216783
P20309_WT	Fold 4	142:49		0.6058395821620337	0.8586387434554974	0.771270480022995	0.5918367346938775	0.9507042253521126	0.8055555555555556	0.8709677419354839	0.6823529411764706	0.11195745903995401	0.888042540960046
P20309_WT	Fold 5	142:49		0.60416044370729	0.8586387434554974	0.7645875251509053	0.5714285714285714	0.9577464788732394	0.8235294117647058	0.8662420382165605	0.6746987951807228	0.09068697901695888	0.9093130209830411
P20309_WT	Mean	-		0.5952727712898254	0.8556609947643979	0.7662387243876176	0.5843537414965987	0.9481237072786367	0.7959165211293694	0.8700464695339235	0.6731122500198532	0.1040837850948515	0.8959162149051485
P20309_WT	SD	-		0.015436711620803277	0.00622043412104186	0.0036796168916198115	0.013839487086252768	0.011786482051178541	0.034045664593263525	0.002991930677486516	0.006949528310797294	0.018324783896651688	0.01832478389665168
P20309_WT	Test set	180:132		0.5829893747950533	0.7948717948717948	0.7707070707070707	0.6136363636363636	0.9277777777777778	0.8617021276595744	0.7660550458715596	0.7168141592920354	0.09856902356902357	0.9014309764309765
