		number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P45983_WT	Fold 4	172.0	0.2403102554553962	0.3672495021415323	0.6060111402784047	0.007480252443461693	0.0864884526596568	0.37957283663195235	0.24531170367929467	2.9645890235900882	0.06305889562192458	0.01093281728385407	0.49591247368908326	0.3886177746705282	0.29144438693224506
P45983_WT	Fold 5	172.0	0.19625468597944062	0.31967709160866314	0.5653999395195078	0.006683160286888692	0.08175059808275835	0.3671126237691835	0.19919235334216567	2.8096665992736813	0.054804308047717215	0.009490693074095304	0.4791023935964312	0.4224193909962479	0.32446786658919574
P45983_WT	Mean	172.2	0.18880233911116656	0.29847441318267864	0.5423172071983317	0.006316179360643538	0.07906072248879926	0.3556482179055341	0.20084624532545697	2.5443944290161133	0.05178151649024998	0.009063527904810506	0.46510411782727834	0.36491174229204426	0.2783063448315527
P45983_WT	SD	0.3651483716701107	0.054387715680976105	0.06291588312264085	0.06032177577569918	0.0011352264821506948	0.007392649513346027	0.024653314800058137	0.056373072002364716	0.4793012937313075	0.010420225894552744	0.0017438101127519392	0.06131103094379617	0.036244189406178226	0.026964337958984987
P45983_WT	Test set	368.0	-2.7712267098585053	4.607002975452816	2.1463930151425705	0.08063926548135517	0.28397053629092434	1.8453211184791898	-0.17258211160451453	4.568357105255126	0.7525104827390151	0.1245933972275996	-0.10324975570703716	-0.09851467672129618	-0.06586145141690765
P45984_WT	Fold 1	13.0	-0.15305923111380326	1.7604274089840075	1.3268109921854008	0.031534406529941744	0.17757929645637677	0.994086326599121	0.035728607561832604	3.662095077514648	0.2886679794718671	0.04806851107914962	0.24345340458529585	-0.011303946105083808	0.0
P45984_WT	Fold 2	13.0	0.4359155063981518	0.48827549626654937	0.6987671259200374	0.011550839815623104	0.10747483340588672	0.6043861682598408	0.5112555643783132	1.2311005592346191	0.08676951294577179	0.015512146861608365	0.7206489188058076	0.41611545980369224	0.299572344757639
P45984_WT	Fold 3	13.0	-0.36886977018366984	0.9250479608460485	0.9617941364169613	0.0164195297771316	0.12813871303057325	0.6794902484600361	-0.34263792481030686	2.209547626495361	0.14039592096552575	0.021492831018931426	0.2785775485966983	0.6212301716603625	0.45369643578108027
P45984_WT	Fold 4	12.0	0.25626107096688144	0.6346112315844827	0.7966249001785487	0.012151279661995645	0.11023284293710131	0.5586841491063437	0.256522745043286	1.8710563659667967	0.10051628309228382	0.01602491509690666	0.5180942782152015	0.726093601759626	0.5720775535473553
P45984_WT	Fold 5	12.0	0.5776766368704552	0.3928793184570843	0.6268008602874475	0.008905824533970532	0.09437067623987089	0.5029511413574219	0.6427854632903351	1.3400063514709473	0.0676675471214061	0.011730261799537326	0.8166120435299595	0.6550317439546917	0.5688312786486196
P45984_WT	Mean	12.6	0.14958484258760307	0.8402482832276345	0.882159602997679	0.016112376063732524	0.12355927241396181	0.6679196067565527	0.220730891092692	2.0627611961364742	0.13680344871937092	0.022565733171226683	0.5154772387465926	0.48143340621465774	0.3788355225469388
P45984_WT	SD	0.447213595499958	0.3258364292918872	0.4509676705359017	0.22738132081485865	0.007375247450109998	0.02654371024469055	0.15795679075499366	0.32026706880181854	0.7989784981077976	0.07265863973119213	0.011982526311289897	0.20932545130758554	0.24378770213504114	0.19529636910293346
P45984_WT	Test set	42.0	-0.5566047579591524	2.482452647392358	1.5755800986913862	0.04332438075473591	0.20814509543761991	1.25200321215675	-0.3746790933308506	3.7190857887268063	0.3923647806356698	0.06294694643683653	-0.07246109066924611	-0.10477270885665668	-0.07781649245063879
P45985_WT	Fold 1	110.0	0.018048365619922735	0.12714163686503507	0.35656925956262	0.002794465220732781	0.052862701602668594	0.19122963905334486	0.01848636031645412	1.7524432182312015	0.02267533480441239	0.0040582525850737655	0.24036806084873463	0.30850720994915815	0.24218156465383264
P45985_WT	Fold 2	109.0	0.4242693562162504	0.10476863880557115	0.3236798399739643	0.002307836829335266	0.04803995034692757	0.17143868959059422	0.4249208921889909	1.214205646514893	0.01855410688662112	0.003309041188746432	0.6533273149784091	0.3299342044543914	0.2659456697286839
P45985_WT	Fold 3	109.0	0.3747975993733468	0.09064461301434625	0.3010724381512633	0.0020707070543830625	0.04550502229845693	0.18229893325665691	0.40327371628797637	1.1876048088073734	0.01616333639925726	0.0028977273365241186	0.6474879047324422	0.36934439420732407	0.2920341940275202
P45985_WT	Fold 4	109.0	-0.4563600071342877	0.10256667556346645	0.32026032467895	0.0023795165502698843	0.04878028854229836	0.16236663783362168	-0.4396526908644427	1.341428279876709	0.018515318225447927	0.0033502998087546042	0.1291057589443969	0.1586222256573215	0.12954774168659552
P45985_WT	Fold 5	109.0	0.04043432163236205	0.17494285199886997	0.41826170276379593	0.0036460763479768425	0.06038274876135437	0.18601263466231324	0.04658557400919483	2.215241241455078	0.030608135266974455	0.005386600061321304	0.31717421739447704	0.26075319803590846	0.20454284359345795
P45985_WT	Mean	109.2	0.08023792714151885	0.12001288324945777	0.3439687130261187	0.002639720400539567	0.05111414231034116	0.17866930687930618	0.0907227703876347	1.542184638977051	0.02130324631654263	0.0038003841960840444	0.397492651379692	0.28543224646082066	0.22685040273801804
P45985_WT	SD	0.3651483716701107	0.28824533426098553	0.027286666593818475	0.03762100154405538	0.0005063475731408411	0.004749110128729253	0.009512443072794837	0.2880511526740887	0.35842573648947	0.004658550736772214	0.0008001416738989015	0.19626500520809764	0.0661361771297471	0.05160401488952484
P45985_WT	Test set	3.0	-1.7888155169901325	1.940033936763152	1.3928510102531253	0.037877373823959	0.19462110323384513	1.1106625696818035	-0.01554607081593673	2.194454097747803	0.3320884369544365	0.057210895651822025	-0.14223703426373224	-0.5	-0.33333333333333337
P46734_WT	Fold 1	11.0	0.3413997928105833	0.5631182977368319	0.7504120852817017	0.012041962323131851	0.10973587527846967	0.487293438651345	0.3742764149532779	1.8570442199707031	0.09430090223180959	0.015931243415572848	0.7189040952068444	0.45275701377836086	0.3699978320503042
P46734_WT	Fold 2	11.0	-0.1671343964172698	1.7875111229240979	1.3369783554433847	0.03131408674134714	0.1769578671360704	0.7340492401123047	-0.06943086957962841	3.6829480667114254	0.29320556379502655	0.048797073191963136	-0.020220724209945785	0.010529232878566533	0.0
P46734_WT	Fold 3	11.0	-12.431419884975966	0.23081617563655932	0.48043332069763783	0.005511944231245185	0.07424246918876813	0.311099065954035	-10.006768110202401	1.2571735382080078	0.04104751132191418	0.007329581271133085	-0.168078879177113	-0.10000000000000002	-0.08528028654224418
P46734_WT	Fold 4	10.0	-0.9130973316518112	0.45624740851064666	0.6754608859961075	0.011636818263489057	0.10787408522666163	0.573543611907959	-0.9012164744786562	1.189917804718018	0.08665205111083871	0.01649314198943159	-0.8236725534318738	-0.8739695897586163	-0.7620634755325442
P46734_WT	Fold 5	10.0	-0.6166348236696937	0.15546556311459148	0.39429121612659784	0.003807654882512034	0.061706198088296076	0.26439435691833496	-0.6163890624849429	0.9563940849304196	0.029184614714556467	0.0054865347818436215	-0.21378191510762676	0.03728333758674101	0.0
P46734_WT	Mean	10.6	-2.7573773287808314	0.6386317135845454	0.7275151727090858	0.012862493288345054	0.10610329898365319	0.4740759427087958	-2.24390562035847	1.7886955429077147	0.10887812863482911	0.018807514929988858	-0.101369995343943	-0.09468000110298956	-0.09546918600489683
P46734_WT	SD	0.447213595499958	4.432512918913904	0.5413953038009652	0.3018738520511151	0.008931755345235704	0.0365670985214231	0.15715303823242785	3.5659705536418773	0.9061493901647495	0.0872115686233349	0.014272317832464753	0.4506000236984188	0.3948609789767048	0.3364867596090533
P46734_WT	Test set	11.0	-4.370879327482049	3.057209445093114	1.7484877594919315	0.055484639622801674	0.23555177694681412	1.541128599687056	-3.270728541025819	3.2729864883422852	0.5011066053750933	0.08337123893101825	-0.08354594059249296	-0.17272727272727276	-0.2
P48729_WT	Fold 1	128.0	0.08585352503212895	0.3273659586801701	0.5721590326824965	0.007063653397147205	0.08404554358886142	0.37751005694270123	0.08740902486171764	2.3116905212402346	0.05690624234730807	0.010000120751263285	0.3391395122737251	0.45644868276927764	0.3454147668402435
P48729_WT	Fold 2	128.0	-0.0005546452346258945	0.41306589007428507	0.6427020227712723	0.008558948399513835	0.09251458479350072	0.41589228767156594	-0.0004440994302494783	2.8137486686706534	0.0707115063416033	0.012231619384525012	0.25106459439125434	0.18501871339327178	0.13757327498752867
P48729_WT	Fold 3	128.0	-0.00264327179378121	0.3670152132693141	0.6058178053419312	0.007388085040719071	0.08595397047675617	0.37765839833021164	0.0021432915849768364	2.2564234733581543	0.061960129117997045	0.010529883839365449	0.2896587493152239	0.3240916318146289	0.2421967900712279
P48729_WT	Fold 4	128.0	-0.08997627140555742	0.3047978840090405	0.5520850333137465	0.006889308588863984	0.08300185894824275	0.38043592444062224	-0.0769413714090228	2.452229690551758	0.05411042116218495	0.009687676780830965	0.3247632079812178	0.30094599959680146	0.23776779983183824
P48729_WT	Fold 5	127.0	0.0008084869674309658	0.40267161303982024	0.6345641126315136	0.007968741344787368	0.08926780687788498	0.39730906539075955	0.003216566743626914	2.408244800567627	0.06757477426073627	0.01145615633966006	0.3258407170619537	0.4442922256521951	0.3289240361798577
P48729_WT	Mean	127.8	-0.0013024352868809207	0.362983311814526	0.601465601348192	0.007573747354206292	0.08695675293704921	0.38976114655517213	0.003076682470209824	2.4484674308776855	0.06225261464596592	0.010781091419128955	0.306093356204675	0.342159450645235	0.2583753335821392
P48729_WT	SD	0.3651483716701107	0.050770765302476574	0.038196470128884254	0.03191710890969187	0.0005612135831468514	0.0031977170047911953	0.013682915707606387	0.04748354032575124	0.17825599657992455	0.005698578637854472	0.0008591003073728938	0.02923705122914717	0.09147981402002794	0.06810841291428112
P48729_WT	Test set	19.0	-1.2006239732701256	0.49005569684979977	0.7000397823336898	0.010894512538095088	0.10437678160441186	0.5745616509286978	-0.5002205913209019	1.4172738075256346	0.08734732269063207	0.01561492010515946	-0.12225409916889537	-0.01754385964912281	-0.017543859649122806
P48730_WT	Fold 1	10.0	0.0	0.1743612817871963	0.41756590113082304	0.003993962397448163	0.06319780373911868	0.18823318481445311	0.0	1.2987723350524902	0.029954472511930598	0.0051640723389885235			
P48730_WT	Fold 2	10.0	-16.633951235216134	0.5751553017102546	0.7583899404068165	0.013673903899491014	0.11693546895399622	0.570951485824585	-6.639408644770693	1.6984200477600098	0.1010259762517098	0.017895369695840734	0.1629873593152811	0.058025885318565944	0.04969039949999532
P48730_WT	Fold 3	10.0	-6.980789734022398	0.477093605497293	0.6907196287186959	0.010335234722084339	0.10166235646533253	0.3523736419677735	-5.0182705408723285	1.9023284912109375	0.07848978242774507	0.013000321392803115	0.19128734658994323	0.2901294265928297	0.24845199749997662
P48730_WT	Fold 4	9.0	0.040287758485688	0.3665207400819115	0.6054095639167848	0.0076048691352270485	0.08720590080508915	0.3346060867309571	0.14098097485711925	1.7031316719055178	0.0642586572194218	0.01131962304873799	0.4468551716564019	0.5049752469181039	0.40006613209931935
P48730_WT	Fold 5	9.0	-0.5133963371310413	1.639259456904882	1.2803356813370788	0.031077002853664288	0.1762867064008636	0.74950548892551	0.003930571500493363	3.200986648559571	0.2802967205077156	0.048510982145096734	0.07033773203593918	0.214139242020845	0.21602468994692867
P48730_WT	Mean	9.6	-4.817569909576777	0.6464780771963075	0.7504841431020398	0.013336994601582972	0.10905764727288006	0.4391339776526557	-2.302553527857082	1.960727838897705	0.11080512178370458	0.019178073724293417	0.21786690239939135	0.2668174502125861	0.22855830476155498
P48730_WT	SD	0.447213595499958	5.911007510573617	0.4691594051356463	0.2633939194259941	0.008602145819141522	0.034682178094893004	0.18032885429402898	2.670078454373934	0.5937169149190104	0.0801776316833955	0.013894704937280615	0.12483486740618417	0.1439663124231263	0.11132071943880961
P48730_WT	Test set	10.0	0.06435175425766237	0.6318257543711228	0.7948746784060509	0.015959567207787146	0.12633118066331506	0.5972327522277832	0.11698448324740252	1.8001457595825192	0.12139819672741278	0.02358844593699385	0.36569748846086586	0.34545454545454546	0.19999999999999998
P49137_WT	Fold 1	146.0	0.24232965964767772	0.273267478730937	0.5227499198765476	0.005752620865550003	0.07584603394739901	0.3422948869940353	0.24312724616437298	2.304276180267334	0.047297679966857006	0.008251053892698538	0.4946984901039471	0.2881807970944764	0.20989750569740562
P49137_WT	Fold 2	146.0	0.184488769877321	0.25802876112240114	0.5079653148812437	0.005393348589853701	0.07343942122493682	0.3084463163663263	0.19537325594010369	2.7764482269287107	0.04497097049647615	0.007894224576284066	0.44686732637682725	0.43249349633137085	0.32675788823486024
P49137_WT	Fold 3	146.0	0.1248117966909168	0.2119747060716775	0.4604071090585782	0.004654163377475288	0.06822142901959243	0.28963647084693384	0.1262283036716434	2.4031246185302733	0.03755362933045777	0.006695297695061612	0.43011528850769587	0.4162678297870142	0.3230732907751253
P49137_WT	Fold 4	145.0	0.18286692172685148	0.251348191635255	0.501346378899115	0.005528236638166451	0.07435211253331307	0.34480514131743334	0.18538070489968095	1.807286643981934	0.04458099314764022	0.007952131821065413	0.44857643193193775	0.33866365667854326	0.25515130538350034
P49137_WT	Fold 5	145.0	0.175449187671317	0.19018357628248322	0.4361004199521977	0.004355570159042076	0.0659967435487697	0.3010180111589103	0.17747491251772296	1.5606127738952633	0.03418039664818167	0.006169290757131806	0.49529642505158933	0.4284134728571957	0.3294005200538485
P49137_WT	Mean	145.6	0.1819892671228168	0.23696054276855075	0.4857138285335364	0.0051367879260175026	0.07157114805480222	0.31724016533672783	0.1855168846387048	2.170349688720703	0.04171673391792256	0.007392399748448286	0.46311079239439945	0.3808038505497201	0.288856102028948
P49137_WT	SD	0.4472135954999579	0.034058813166591644	0.02822954862248483	0.02947625513082666	0.0004901587042611861	0.0034591294828667865	0.020371634664859466	0.03414657011558895	0.3964571836612278	0.004547321825257733	0.0007398605688305896	0.024486386337403875	0.052521448652763966	0.044010764758610516
P49137_WT	Test set	12.0	-1.6811150097997318	0.39483440191815733	0.6283584979278607	0.00876441519639025	0.09361845542621525	0.5567089544932047	-0.5915290134965778	0.9997316474914548	0.07050667106839119	0.012644611924643945	0.27650318786347144	0.18881118881118883	0.1818181818181818
P49336_WT	Fold 1	140.0	0.220160402744502	0.39807476252938057	0.6309316623291151	0.008078985848007848	0.08988317889353852	0.43512959684644426	0.22021273426477794	3.2190755882263176	0.06700957126550305	0.011406554859750919	0.49755181661934716	0.4761937448015644	0.35834160392628134
P49336_WT	Fold 2	139.0	0.22122592387409534	0.4216344460013656	0.6493338478790134	0.00895413496707793	0.094626291098605	0.48972715644013115	0.22545738059102016	2.0030408859252926	0.07290779811810066	0.012693901589561657	0.4861383473101427	0.48827106217635136	0.3641503815114388
P49336_WT	Fold 3	139.0	-0.058503281015011455	0.5094608305757292	0.7137652489269348	0.01063886159996881	0.10314485736074683	0.5157354381753387	-0.05794255108365842	2.737658340454102	0.08683479690666462	0.014918935501849579	0.24699086415772664	0.27410905245715095	0.19899996516722454
P49336_WT	Fold 4	139.0	0.1389751671926115	0.5062084373316996	0.7114832656722853	0.010261577219311563	0.10129944333169637	0.5288163969739735	0.14061537223588283	3.0646670646667484	0.08551702745287953	0.014568743232089672	0.4018444973308538	0.39261058656150033	0.283011239908821
P49336_WT	Fold 5	139.0	0.04741132280340543	0.4438473768675975	0.6662187154888382	0.009469187458797285	0.0973097500705725	0.4936284018317572	0.050071095946702004	2.1803966522216793	0.07617814039831795	0.013150873956622356	0.3584674135721589	0.41377254734356506	0.31235811959881093
P49336_WT	Mean	139.2	0.11385390711992056	0.4558451706611545	0.6743465480592373	0.009480549418632685	0.09725270415103185	0.492607398053529	0.1156828063909449	2.640967706298828	0.07768946682829317	0.013347801827974837	0.3981985877980459	0.4089913986680265	0.3033722620225153
P49336_WT	SD	0.3651483716701107	0.09796471815056283	0.04095289654219855	0.030302692148625077	0.000835993744624182	0.004326368179023572	0.029323010630915358	0.09836094847323955	0.43630174424111756	0.0068813322358152445	0.0011686149090137888	0.0837258422177602	0.0698639846166851	0.05493101972275129
P49336_WT	Test set	347.0	-2.85025938738959	3.7078818907005204	1.9255861161476318	0.06745746300845168	0.259725745755887	1.6728275084152	-0.18428698247063435	4.721370353698731	0.6147613366582838	0.10311425732625522	-0.09726951129610636	-0.06724654130100952	-0.04171445519454204
P49674_WT	Fold 1	331.0	0.3661398540272012	0.688398785038595	0.8296980083371268	0.013488022786597687	0.11613794722913647	0.6249173446493926	0.3665119758177622	2.697895561218262	0.11203195637506415	0.01850983441965444	0.6067456305186709	0.6169271514348571	0.44202859256113547
P49674_WT	Fold 2	331.0	0.38950468704453867	0.6251307314636347	0.7906520925562865	0.01220870053531623	0.11049298862514413	0.5897540776117332	0.3933729979637107	2.75345213317871	0.10157870433762077	0.016723566092689483	0.6341097220912079	0.6493148383332358	0.4765967125458764
P49674_WT	Fold 3	331.0	0.4723209892150102	0.5952330204563778	0.7715134609690085	0.011411285626879656	0.10682361923694429	0.5945931708575016	0.47491158898833097	2.856898784637451	0.09570799280560484	0.015653030030196115	0.6896045893035201	0.6942037614400338	0.5059386281916909
P49674_WT	Fold 4	331.0	0.4001659467422721	0.6480030537837042	0.8049863686943426	0.012602691807201886	0.11226171122516299	0.6253913783047494	0.4004206201951588	2.743321418762207	0.1050691780212056	0.017265148272034226	0.6337329427335064	0.6319684467490064	0.4581045242985861
P49674_WT	Fold 5	331.0	0.40882928813152364	0.6467288548643398	0.8041945379473426	0.012601448048340015	0.11225617153787143	0.6243287181681376	0.40979641457927296	3.200500747680664	0.10533057539987807	0.017407208802261084	0.6423435427307578	0.6148336484542976	0.44491260305114994
P49674_WT	Mean	331.0	0.40739215303210924	0.6406988891213303	0.8002088937008214	0.012462429760867094	0.11159448757085186	0.6117969379183028	0.4090027195088471	2.8504137290954588	0.10394368138787469	0.01711175752336707	0.6413072854755326	0.6414495692822861	0.4655162121296878
P49674_WT	SD	0.0	0.032382481877681106	0.027912076613025392	0.017431187649291576	0.0006137484678373275	0.002753801110296455	0.014696125850130708	0.03283294319114681	0.1667008708611094	0.004865355293859542	0.000850883626403912	0.024621761939911883	0.02659735309686887	0.021555584374382708
P49674_WT	Test set	100.0	0.3578664330069994	1.0600440076406668	1.0295843858764888	0.020143542494756913	0.14192794825106475	0.8542188032913208	0.37911957016365017	2.949143886566162	0.1710780012285894	0.028027265798433933	0.6620043877119483	0.6644537214669607	0.4488806359419089
P49759_WT	Fold 1	12.0	-0.16784431694208535	1.844010499763603	1.3579434818001828	0.033279369639229124	0.18242634031090227	1.043143175760905	-0.05283460287393038	2.514206405639648	0.2985440955215952	0.049071474774085244	0.16932349082703826	0.13052048108616673	0.16448792373994223
P49759_WT	Fold 2	12.0	-0.12422539493080298	2.29865522183046	1.5161316637516875	0.03777153235901596	0.19434899629022004	1.2118630342483518	0.22423744437942594	3.1590585784912104	0.35455008112699016	0.05543424465404249	0.5542902870256455	0.4930773729921854	0.36187343222787294
P49759_WT	Fold 3	12.0	-0.470233285742655	0.9601573698359518	0.9798762012805249	0.01959196318725306	0.1399712941543839	0.7545814860661825	-0.3638945250084953	2.282949436187744	0.16079560952331473	0.027200639412842748	0.06017960507768008	0.08450913782447984	0.07754035086653924
P49759_WT	Fold 4	12.0	-0.3918148835548594	1.0091648414031527	1.004571969250164	0.021479541165848354	0.14655900233642544	0.7893987849553428	0.016208606848800544	2.0626139640808105	0.16493514822011082	0.02716054007796805	0.33247386502001935	0.16049022217718414	0.12065379433217112
P49759_WT	Fold 5	12.0	-0.6874979940913057	1.21131727887163	1.1005986002497141	0.025371722213662688	0.15928503449371095	0.9432791509628297	-0.5928449834922891	1.7899799919128414	0.2016536897320448	0.033720459578095587	-0.22504988113923868	-0.36576841333404764	-0.29301635766384415
P49759_WT	Mean	12.0	-0.3683231750523417	1.4646610423409594	1.1918243832664548	0.02749882571300184	0.1645181335171285	0.9484531263987224	-0.15382561202929765	2.361761675262451	0.23609572482481114	0.03851747169940682	0.1782434733622289	0.10056576014919369	0.08630782870053628
P49759_WT	SD	0.0	0.1882310614410252	0.47708072506963944	0.19195416508569285	0.00635371309649848	0.018987045079959856	0.1534395926092692	0.2642314171519705	0.42456973578460233	0.07053536032623396	0.010627214296695036	0.23869869174516145	0.2504259601662532	0.19459011686597982
P49759_WT	Test set	10.0	-1.4264438290810504	3.85286583727474	1.9628718341437221	0.05922153664133922	0.243354754712825	1.673560563659668	-0.5096261105874684	3.4412864685058597	0.5776360962094061	0.08737986937896429	-0.6888789506532498	-0.6969696969696969	-0.4666666666666666
P49760_WT	Fold 1	164.0	0.26705625589143167	0.27578936022852235	0.5251565102219741	0.005867288345699343	0.07659822677907983	0.3354911304799523	0.2803321084048168	2.002565498352051	0.048035317690428854	0.00845493523709557	0.5318910712939552	0.36966902173517274	0.2859946081578391
P49760_WT	Fold 2	164.0	0.2366894942605836	0.24656881484405935	0.49655696032183394	0.0053914040581093435	0.07342618101269699	0.33100553084582823	0.2460386528104226	2.0172148704528805	0.04298174839084263	0.007584529368886645	0.5220722941249294	0.30840783185702747	0.23810967753033166
P49760_WT	Fold 3	163.0	0.3214233939754332	0.30835816625146456	0.5553000686578965	0.006344231363204087	0.07965068338190255	0.3560231467170951	0.32479454396984586	2.2242980003356934	0.051986624637251816	0.008875416543815276	0.5772851835044785	0.3662342322748421	0.28200934116428666
P49760_WT	Fold 4	163.0	0.21019822967575652	0.34573433370261747	0.5879917803019167	0.007000329542834553	0.08366797202534883	0.3320700063178877	0.23197340454709792	3.508573173522949	0.05956136605014352	0.010418549886363522	0.4879364052429719	0.4952547300503884	0.3843475371441069
P49760_WT	Fold 5	163.0	0.31329924968626544	0.23370179611519284	0.4834271363041103	0.005628301697307136	0.07502200808634181	0.32924412227700833	0.3407517543737386	1.7242891807556155	0.04268283082436961	0.007868062402002675	0.5855736088731786	0.3357880769172095	0.26271715999014933
P49760_WT	Mean	163.4	0.2697333246978941	0.2820304942283713	0.5296864911615463	0.006046311001430893	0.077673014257074	0.33676678732755433	0.2847780928211844	2.2953881446838382	0.049049577518607286	0.008640298687632738	0.5409517126079028	0.37507077856692805	0.29063566479734276
P49760_WT	SD	0.4472135954999579	0.039186183893196336	0.03737974272604222	0.03491316978520249	0.0005219501753537748	0.0033183652666224526	0.008984032083792629	0.0388227022149724	0.5724437704735442	0.005737401861183436	0.0009094700907788459	0.03306656219399162	0.0585071574458604	0.04549045712002504
P49760_WT	Test set	41.0	-0.5741833399223457	0.8904824584803891	0.9436537810449281	0.019445890375149495	0.1394485223125347	0.7464991402044528	-0.5693258630169997	2.468449325561523	0.15381148402021655	0.0268045842558728	0.04910337638310847	0.08747930942751886	0.042813655854613594
P49761_WT	Fold 1	101.0	-0.38255476963883184	0.16836763721672085	0.41032625704032255	0.0033508799538300824	0.05788678565812825	0.19727842270501775	-0.3592575759255605	1.940508937835693	0.027717735113215906	0.004586418864367115	-0.06648077892189465	-0.1971174011075544	-0.16392655324013794
P49761_WT	Fold 2	101.0	0.06308283731509279	0.21086337477229705	0.4591986223545287	0.0036303391067834764	0.06025229544825223	0.20665570910614317	0.10023896444651104	2.6095520553588862	0.033073179215990886	0.005230018901760062	0.3197491305213705	0.1785421029094456	0.14619790387687376
P49761_WT	Fold 3	101.0	-0.059246125736806876	0.07108297482077837	0.26661390590285866	0.001587449485309599	0.039842809706515415	0.1384246928904317	-0.02616688444259152	0.8835353851318359	0.012339151648862418	0.002149023614339371	0.17626849574216835	0.14160387457052542	0.10818132566046817
P49761_WT	Fold 4	100.0	-0.26719552401472746	0.20923567996410652	0.4574228677756574	0.003941460916616278	0.06278105539584594	0.2268872738647461	-0.22361761847746675	2.264070625305176	0.03425381341142874	0.005642992132939364	-0.044379939104121094	-0.025270893870811394	-0.020753530338063257
P49761_WT	Fold 5	100.0	-0.4205239260843294	0.23451268394107735	0.4842650967611411	0.004803791817968015	0.0693093919895999	0.2560180313110352	-0.3424871796220861	1.8208236694335938	0.038452536016804345	0.00633884825836188	0.2236332779171697	0.15322647608593448	0.1199619321846471
P49761_WT	Mean	100.6	-0.2132875016319206	0.178812470142996	0.41556534996690164	0.00346278425610149	0.05801446763966835	0.20505282597547478	-0.17025805880423878	1.9036981346130368	0.02916728308126046	0.004789460354353558	0.12175803723093856	0.05019683171750794	0.037932215628757565
P49761_WT	SD	0.447213595499958	0.170593927330818	0.05286789305707411	0.07140208942952676	0.0009647892973511349	0.008995637858955307	0.03553522657979832	0.16439882210381837	0.5286860027656086	0.008292887859583608	0.0013125257605414037	0.13879607755123555	0.13057728943839664	0.10612590828765114
P49761_WT	Test set	7.0	-23.017117889868633	1.1677220747106725	1.0806118982829462	0.019992881182704796	0.14139618517734062	0.9833602006094797	-3.1284061189682113	1.6123645782470701	0.18166743720015002	0.028374018071707648	-0.22033432988766236	-0.6306562238868914	-0.5855400437691199
P50613_WT	Fold 1	154.0	0.15827462497347689	0.39479584038111387	0.6283278128342831	0.007399862966928156	0.08602245617818731	0.446177299152721	0.17210833834617667	2.3073277473449707	0.0629355437054816	0.010103995559362882	0.4456223268061839	0.38774483586037195	0.29066550717598294
P50613_WT	Fold 2	153.0	0.30443798890650375	0.4323109313546733	0.6575035599558936	0.00786688865829734	0.08869548273896107	0.4789484680026185	0.33141670929497924	2.367942249298096	0.06859332684579483	0.010960217098821268	0.575704812803786	0.5002822404083301	0.37801342766698093
P50613_WT	Fold 3	153.0	0.29421273318970165	0.3489319459707253	0.5907046182067017	0.006830810200198114	0.08264871565970106	0.4355538387672574	0.2989874864146632	1.8616516113281252	0.05693266518228382	0.009346086568932236	0.5698151552189183	0.3546718179001946	0.2598278307370208
P50613_WT	Fold 4	153.0	0.37149349708087887	0.3113402355906083	0.5579787053200224	0.006114052433726623	0.0781924064965814	0.4199482585183935	0.3782904672735803	1.9999283332824707	0.05105459890509433	0.008427272174134656	0.6181996230600487	0.43599967523946465	0.32623551512812765
P50613_WT	Fold 5	153.0	0.2907737095994525	0.3391662527662901	0.5823798183027036	0.006497875446599673	0.08060940048530117	0.42040528420840995	0.29093039076497285	2.3501636505126946	0.054968747585343515	0.00896540927119165	0.5425388098222816	0.4404370885905479	0.32762348144426046
P50613_WT	Mean	153.2	0.2838385107500027	0.3653090412126822	0.6033789029239209	0.0069418979411499816	0.0832336923117464	0.44020662972988	0.2943466784188744	2.177402718353272	0.05889697644479962	0.00956059613448854	0.5503761455422438	0.4238271315997818	0.3164731524304745
P50613_WT	SD	0.3651483716701107	0.0632847348821136	0.039206740968845744	0.03218359725864315	0.0005715715816446051	0.003421793548164216	0.019835667699259842	0.06244486472128204	0.18895682250875231	0.005643899697926316	0.0008102372835392111	0.05268495508846057	0.04537590151820053	0.036243542096208226
P50613_WT	Test set	3.0	-548.9614889654582	1.7598767646894433	1.3266034692738609	0.029735802422369107	0.17244072147369688	1.2596093241373698	-53.144098511138644	1.6614813995361324	0.27284491204215655	0.042446008994127205	-0.5991258511142452	-0.8660254037844387	-0.816496580927726
P50750_WT	Fold 1	138.0	0.31968417306964936	0.5950450903382553	0.7713916581985154	0.011157020107855084	0.10562679635326959	0.5420705380923506	0.3412279324336618	3.552570083618164	0.09645799732240128	0.015875393222030663	0.5854808034788909	0.5899296597741439	0.4424540833228345
P50750_WT	Fold 2	137.0	0.3228754581506814	0.501077736918996	0.7078684460540645	0.009775327748729547	0.09887025714910196	0.5101130961118824	0.32292005935754164	3.0621538162231445	0.0810691968949241	0.013295701608116467	0.5772169657025034	0.5623694294665668	0.41918076496417234
P50750_WT	Fold 3	137.0	0.2566711955778166	0.5139002875905152	0.7168683893090245	0.010222327452975319	0.1011055263226265	0.5268180408895451	0.25773352270754024	2.268449687957764	0.08532810285079537	0.014308171648599446	0.5165319365783517	0.48431157819461224	0.35795234039485535
