target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Q9WTR4_WT	Fold 5	80.0		0.5050608840491749	0.5107701160161969	0.7146818285196546	0.008526206703179415	0.09233746099595448	0.5887744582176209	0.5209947617043912	1.7165924072265621	0.07580733978765493	0.011453154878960248	0.7247267601789336	0.7168258817913188	0.5225801542687502
Q9WTR4_WT	Mean	80.6		0.41146498862037484	0.594113966154187	0.7633550840561611	0.010404028054584097	0.10065716319142941	0.5970928159867981	0.4253732537682837	2.163272010803223	0.08922008280236554	0.01361855041623235	0.6605503152503929	0.6404803006534927	0.46419271264584
Q9WTR4_WT	SD	0.447213595499958		0.11034841568556863	0.16050127092452807	0.09748068953985208	0.00333349476795495	0.015059978774831369	0.06790887806763654	0.10703982511085736	0.5166515732819901	0.02476105121201382	0.0038974801309669058	0.07514014941915045	0.07774320061304921	0.06006815236114633
Q9WTR4_WT	Test set	35.0		-0.18938869801457736	1.0358765804462768	1.0177802220746268	0.01685673736886251	0.1298334986390743	0.8490958142961776	-0.05348533857642823	2.2508619499206546	0.15393768808442992	0.02300652984815813	0.271681605425641	0.22917980473738903	0.15164328128997553
P23977_WT	Fold 1	199.0		0.6306860741481923	0.4854771805645	0.6967619253120108	0.008114530433426456	0.09008068845999377	0.5026554330413665	0.6308048248764029	2.9106155776977536	0.07162451382459131	0.01080790070519998	0.7984063447788596	0.7880414486175056	0.6120366622935361
P23977_WT	Fold 2	199.0		0.6997034999171817	0.42505192919762264	0.651960067180209	0.007242498285935259	0.08510286884668025	0.5023568024180044	0.699710666630984	2.077134132385254	0.0630700954290195	0.009539707774955556	0.836685463101736	0.8258232021407799	0.6383162787695237
P23977_WT	Fold 3	199.0		0.5781560445217964	0.5506603070016751	0.7420648940636358	0.009384671897507614	0.09687451624399275	0.5772131117240867	0.578366358113977	2.4051865692138676	0.08219416754416178	0.012549086477373126	0.7651254905303198	0.7620662127301767	0.5801783410401953
P23977_WT	Fold 4	198.0		0.6708031829126233	0.44542418864145417	0.6674010703028983	0.007725258785388511	0.08789345132254456	0.5027857664859656	0.6796269296066502	3.2966832733154305	0.06792103983047587	0.0106079435699051	0.8255791790169604	0.8319303697377611	0.6380938404473067
P23977_WT	Fold 5	198.0		0.6814358236746183	0.41176598554012783	0.6416899450202783	0.007118799501998026	0.08437297850614274	0.4893582484698055	0.6814387002724089	2.1974438858032226	0.06134052570815161	0.009340070368735036	0.8254954115685438	0.8251680467304245	0.6341251539807073
P23977_WT	Mean	198.6		0.6521569250348824	0.4636759181890759	0.6799755803758065	0.007917151780851174	0.0888649006758708	0.5148738724278458	0.6539894959000846	2.577412687683106	0.06923006846728001	0.01056894177923376	0.8102583777992839	0.8066058559913296	0.6205500553062538
