target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P31645_WT	Fold 4	493.0		0.6760896629147057	0.40489110985753607	0.636310545140921	0.00640463097985329	0.08002893839014291	0.47514981493069725	0.6761654796507992	2.6821095314025882	0.057679883009571255	0.008364675469385898	0.8223217869155275	0.813083829576568	0.6329624149326055
P31645_WT	Fold 5	493.0		0.672577319932427	0.44140519687680896	0.6643833207394726	0.007127842361600314	0.0844265500988896	0.4879400769479377	0.6789201802285132	2.999643974304199	0.06286031240359913	0.009122517529280562	0.8251123970485845	0.8245078777972655	0.6396054509076877
P31645_WT	Mean	493.6		0.6740652315827438	0.4366528882226303	0.660444600264023	0.006995528148288096	0.08359179910221634	0.4938397355093035	0.6757615348477649	2.7004119842529297	0.062406718524542014	0.009092453016089574	0.8226210098371073	0.8164776009047767	0.6319697922334073
P31645_WT	SD	0.4472135954999579		0.012519200806827018	0.026303945126197183	0.01970233075732629	0.0004329598015534603	0.0025721701509949504	0.015305091710960762	0.012762978499236384	0.15587653455698672	0.003697226328464584	0.0005341304698190441	0.008018922325916365	0.008406159984867382	0.008430565406352189
P31645_WT	Test set	762.0		-0.10039225600401447	1.4031170304077312	1.1845324100284176	0.02223493708964279	0.14911383936322875	0.949480213340499	-0.09834069261584899	4.006715202331543	0.19763477390959114	0.028242961528674268	0.23305581498258188	0.27100346733596015	0.1833692360687265
P23975_WT	Fold 1	345.0		0.5715011193063126	0.486172495833081	0.6972607086542888	0.008399084208055041	0.09164651770828525	0.5172469332819399	0.5716435418035841	2.9792130470275877	0.07248410529152177	0.011002503710427125	0.7561209849735436	0.7670121841650607	0.5731159185394024
P23975_WT	Fold 2	344.0		0.5186970944544593	0.48977764876028895	0.6998411596643119	0.008753200076175995	0.09355853823236014	0.5170925656141238	0.519353741954082	3.2893993759155276	0.07378170513290566	0.011290171785273072	0.7221538058013266	0.7140522181606263	0.5287378168171633
P23975_WT	Fold 3	344.0		0.5558638780156948	0.48350530306218786	0.6953454559153945	0.008341559816975505	0.09133214010946807	0.516474015479864	0.5571399331594042	2.8458657264709473	0.07259724489419198	0.01108949623113832	0.7478604170593097	0.7457567861046561	0.559324342497053
P23975_WT	Fold 4	344.0		0.6231642350615522	0.3524256845346494	0.5936545161410376	0.006096968139279103	0.07808308484735413	0.4529833665559458	0.6249124635384871	2.1198319435119632	0.05266927286222468	0.008021785601376515	0.7934525952151862	0.7889931373809064	0.5939868313714514
P23975_WT	Fold 5	344.0		0.5530228642839972	0.4802595630104997	0.6930076211777904	0.008499217932939958	0.09219120312123037	0.5277401759679927	0.5534974238476444	2.2286047554016113	0.07345173217271345	0.011427488422370846	0.7470185656137015	0.7539772931399435	0.5636242609838469
P23975_WT	Mean	344.2		0.5644498382244032	0.45842813904014135	0.6758218923105646	0.00801800603468512	0.08936229680373958	0.5063074113799733	0.5653094208606403	2.6925829696655272	0.06899681207071151	0.010566289150117175	0.7533212737326136	0.7539583237902386	0.5637578340417834
P23975_WT	SD	0.36514837167011077		0.03107707882417705	0.048467406028344824	0.037560050961859555	0.0008862250832891399	0.005195025236181343	0.024637943922949046	0.031386918748302926	0.4093005718749789	0.007466083108083228	0.0011693443574514583	0.02105278085137667	0.022574337497788005	0.019353902795359493
P23975_WT	Test set	471.0		0.2138179984881874	1.09341304584229	1.0456639258587292	0.018296209937579685	0.13526348338550093	0.8423173156300927	0.24133713016055014	3.193554039001465	0.16224312995185355	0.02451007375564226	0.49655006553795666	0.49348859395158584	0.3413566244997105
