target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Q01959_WT	Fold 1	253.0		0.5774147608667648	0.46136200045288095	0.679236336228327	0.008419554082037092	0.09175812815242632	0.5148484198528788	0.5790936906207735	2.5131266212463377	0.07076495551173136	0.011030155782603657	0.7611899820149229	0.7539207831338519	0.5541519162724722
Q01959_WT	Fold 2	252.0		0.5260034242003419	0.5275448899709183	0.7263228551897003	0.009378571961703793	0.09684302742946337	0.5563491951321798	0.5283983173878486	2.2739330291748043	0.08078005383972396	0.012596994329625905	0.7283445570785472	0.7409996712218669	0.5345001052558331
Q01959_WT	Fold 3	252.0		0.5374194540388975	0.4727284670601884	0.6875525194922846	0.008289610491946079	0.09104729810349167	0.537180548213777	0.537934808052222	1.902859775543213	0.07174723570769673	0.0110981601092324	0.735885949442348	0.7408140065281361	0.5497517366248192
Q01959_WT	Fold 4	252.0		0.5553858908120963	0.46101959744835136	0.6789842394697769	0.008107885238445496	0.09004379622409028	0.5248380461950151	0.5569769966923326	2.4007739982604974	0.07009699249260594	0.010858048051291144	0.7464364960095003	0.7536744029453387	0.5527378709422741
Q01959_WT	Fold 5	252.0		0.5489004099813923	0.5499470583170373	0.7415841545752156	0.009781754836032549	0.09890275444107989	0.5654948560775273	0.5498538099151236	2.4062977867126465	0.0834268791373825	0.012863536326353335	0.7420859479331503	0.735534161164091	0.5376828261219443
Q01959_WT	Mean	252.2		0.5490247879798986	0.4945204026498752	0.7027360209910609	0.008795475322033	0.09371900087011029	0.5397422130942756	0.5504515245336601	2.2993982421874994	0.0753632233378281	0.011689378919821287	0.7427885864956938	0.7449886049986569	0.5457648910434687
Q01959_WT	SD	0.3651483716701107		0.01586997493065729	0.033811740967246436	0.02384826079484083	0.0006031507687382648	0.003191681628502584	0.017259720608478874	0.015844688198853835	0.19376773430947256	0.005104201184594668	0.0007829045479321585	0.01007214546756896	0.00680627486828747	0.007383255275595708
Q01959_WT	Test set	460.0		-0.10824151033792573	1.0330436941662913	1.016387570844061	0.018799109952001316	0.13710984629851103	0.8140709381766941	-0.10749546229999818	2.9708904457092284	0.15881841900638896	0.024687842020670203	0.2285021350933722	0.2181950815627749	0.14528221829966317
P31645_WT	Fold 1	494.0		0.565394794141884	0.5735068969820828	0.757302381471287	0.009235299521113587	0.09610046576949348	0.6037649368641348	0.565414481848661	2.9628034210205074	0.08244267998591641	0.012064342236419426	0.7523743187470489	0.7382621219479977	0.5441670437005165
P31645_WT	Fold 2	494.0		0.584026666551758	0.5781436563350789	0.7603575845186782	0.009060050452098217	0.09518429729791683	0.5795381751736167	0.5840527539298586	2.8403239250183105	0.08140218109981794	0.011682170563604979	0.7642890799885034	0.7629514229365195	0.571869522837361
